season,day_in_season,winning_team_id,winning_team_score,losing_team_id,losing_team_score
2014,136,1276,57,1459,40
2014,136,1277,93,1174,78
2014,136,1295,80,1328,75
2014,136,1332,87,1140,68
2014,136,1338,77,1160,48
2014,136,1361,73,1308,69
2014,136,1387,83,1301,80
2014,136,1393,77,1444,53
2014,136,1400,87,1113,85
2014,136,1437,73,1454,53
2014,136,1458,75,1110,35
2014,137,1112,68,1451,59
2014,137,1124,74,1304,60
2014,137,1166,76,1418,66
2014,137,1211,85,1329,77
2014,137,1235,93,1300,75
2014,137,1242,80,1184,69
2014,137,1246,56,1243,49
2014,137,1272,71,1203,66
2014,137,1273,78,1181,71
2014,137,1314,79,1344,77
2014,137,1372,77,1433,75
2014,137,1390,58,1307,53
2014,137,1397,86,1269,67
2014,137,1417,76,1409,59
2014,137,1438,70,1157,59
2014,137,1455,64,1142,37
2014,138,1163,77,1437,65
2014,138,1173,55,1393,53
2014,138,1196,61,1338,45
2014,138,1257,66,1387,51
2014,138,1276,79,1400,65
2014,138,1277,80,1217,73
2014,138,1361,63,1295,44
2014,138,1458,85,1332,77
2014,139,1112,84,1211,61
2014,139,1124,85,1166,55
2014,139,1235,85,1314,83
2014,139,1246,78,1455,76
2014,139,1390,60,1242,57
2014,139,1397,83,1273,63
2014,139,1417,77,1372,60
2014,139,1438,78,1272,60
2014,143,1112,70,1361,64
2014,143,1173,82,1390,72
2014,143,1196,79,1417,68
2014,143,1458,69,1124,52
2014,144,1163,81,1235,76
2014,144,1246,74,1257,69
2014,144,1276,73,1397,71
2014,144,1277,61,1438,59
2014,145,1196,62,1173,52
2014,145,1458,64,1112,63
2014,146,1163,60,1277,54
2014,146,1246,75,1276,72
2014,152,1163,63,1196,53
2014,152,1246,74,1458,73
2014,154,1163,60,1246,54
2015,134,1214,74,1264,64
2015,134,1279,94,1140,90
2015,135,1173,56,1129,55
2015,135,1352,81,1316,77
2015,136,1112,93,1411,72
2015,136,1116,56,1459,53
2015,136,1139,56,1400,48
2015,136,1153,66,1345,65
2015,136,1207,84,1186,74
2015,136,1209,57,1124,56
2015,136,1246,79,1214,56
2015,136,1301,66,1261,65
2015,136,1314,67,1217,65
2015,136,1323,69,1318,65
2015,136,1326,75,1433,72
2015,136,1412,60,1235,59
2015,136,1417,60,1374,59
2015,136,1428,57,1372,50
2015,136,1437,93,1248,52
2015,136,1462,76,1279,57
2015,137,1173,66,1344,53
2015,137,1181,85,1352,56
2015,137,1211,86,1295,76
2015,137,1234,83,1172,52
2015,137,1242,75,1308,56
2015,137,1257,57,1414,55
2015,137,1268,65,1434,62
2015,137,1277,70,1208,63
2015,137,1320,71,1461,54
2015,137,1328,69,1107,60
2015,137,1332,79,1329,73
2015,137,1361,76,1385,64
2015,137,1438,79,1125,67
2015,137,1452,68,1138,62
2015,137,1455,81,1231,76
2015,137,1458,86,1157,72
2015,138,1112,73,1326,58
2015,138,1246,64,1153,51
2015,138,1301,71,1437,68
2015,138,1314,87,1116,78
2015,138,1323,67,1139,64
2015,138,1417,92,1412,75
2015,138,1428,75,1207,64
2015,138,1462,75,1209,67
2015,139,1181,68,1361,49
2015,139,1211,87,1234,68
2015,139,1257,66,1320,53
2015,139,1277,60,1438,54
2015,139,1328,72,1173,66
2015,139,1452,69,1268,59
2015,139,1455,78,1242,65
2015,139,1458,72,1332,65
2015,143,1112,68,1462,60
2015,143,1246,78,1452,39
2015,143,1323,81,1455,70
2015,143,1458,79,1314,72
2015,144,1181,63,1428,57
2015,144,1211,74,1417,62
2015,144,1257,75,1301,65
2015,144,1277,62,1328,58
2015,145,1246,68,1323,66
2015,145,1458,85,1112,78
2015,146,1181,66,1211,52
2015,146,1277,76,1257,70
2015,152,1181,81,1277,61
2015,152,1458,71,1246,64
2015,154,1181,68,1458,63
2016,134,1195,96,1192,65
2016,134,1455,70,1435,50
2016,135,1221,59,1380,55
2016,135,1276,67,1409,62
2016,136,1114,85,1345,83
2016,136,1139,71,1403,61
2016,136,1163,74,1160,67
2016,136,1181,93,1423,85
2016,136,1211,68,1371,52
2016,136,1231,99,1151,74
2016,136,1235,94,1233,81
2016,136,1242,105,1122,79
2016,136,1246,85,1392,57
2016,136,1274,79,1138,72
2016,136,1314,83,1195,67
2016,136,1344,70,1425,69
2016,136,1428,80,1201,69
2016,136,1438,81,1214,45
2016,136,1455,65,1112,55
2016,136,1463,79,1124,75
2016,137,1218,77,1143,66
2016,137,1234,72,1396,70
2016,137,1268,79,1355,74
2016,137,1292,90,1277,81
2016,137,1320,75,1400,72
2016,137,1323,70,1276,63
2016,137,1328,82,1167,68
2016,137,1332,91,1221,52
2016,137,1372,70,1452,56
2016,137,1386,78,1153,76
2016,137,1393,70,1173,51
2016,137,1401,92,1453,65
2016,137,1433,75,1333,67
2016,137,1437,86,1421,56
2016,137,1458,47,1338,43
2016,137,1462,71,1451,53
2016,138,1181,71,1463,64
2016,138,1211,82,1428,59
2016,138,1231,73,1246,67
2016,138,1235,78,1114,61
2016,138,1242,73,1163,61
2016,138,1274,65,1455,57
2016,138,1314,85,1344,66
2016,138,1438,77,1139,69
2016,139,1268,73,1218,60
2016,139,1323,76,1372,75
2016,139,1328,85,1433,81
2016,139,1332,69,1386,64
2016,139,1393,75,1292,50
2016,139,1401,92,1320,88
2016,139,1437,87,1234,68
2016,139,1458,66,1462,63
2016,143,1242,79,1268,63
2016,143,1328,77,1401,63
2016,143,1332,82,1181,68
2016,143,1437,92,1274,69
2016,144,1314,101,1231,86
2016,144,1323,61,1458,56
2016,144,1393,63,1211,60
2016,144,1438,84,1235,71
2016,145,1328,80,1332,68
2016,145,1437,64,1242,59
2016,146,1314,88,1323,74
2016,146,1393,68,1438,62
2016,152,1314,83,1393,66
2016,152,1437,95,1328,51
2016,154,1437,77,1314,74
2017,134,1243,95,1448,88
2017,134,1291,67,1309,66
2017,135,1413,67,1300,63
2017,135,1425,75,1344,71
2017,136,1112,100,1315,82
2017,136,1139,76,1457,64
2017,136,1196,80,1190,65
2017,136,1199,86,1195,80
2017,136,1211,66,1355,46
2017,136,1235,84,1305,73
2017,136,1292,81,1278,72
2017,136,1321,68,1435,66
2017,136,1323,60,1343,58
2017,136,1345,80,1436,70
2017,136,1388,85,1433,77
2017,136,1437,76,1291,56
2017,136,1438,76,1423,71
2017,136,1452,86,1137,80
2017,136,1458,84,1439,74
2017,136,1462,76,1268,65
2017,137,1116,77,1371,71
2017,137,1124,91,1308,73
2017,137,1153,75,1243,61
2017,137,1181,87,1407,65
2017,137,1242,100,1413,62
2017,137,1246,79,1297,70
2017,137,1257,78,1240,63
2017,137,1276,92,1329,91
2017,137,1277,78,1274,58
2017,137,1314,103,1411,64
2017,137,1332,93,1233,77
2017,137,1348,84,1166,72
2017,137,1376,93,1266,73
2017,137,1417,97,1245,80
2017,137,1425,66,1374,65
2017,137,1455,64,1173,58
2017,138,1112,69,1388,60
2017,138,1139,74,1292,65
2017,138,1196,65,1438,39
2017,138,1211,79,1321,73
2017,138,1345,80,1235,76
2017,138,1452,83,1323,71
2017,138,1458,65,1437,62
2017,138,1462,91,1199,66
2017,139,1124,82,1425,78
2017,139,1242,90,1277,70
2017,139,1246,65,1455,62
2017,139,1276,73,1257,69
2017,139,1314,72,1116,65
2017,139,1332,75,1348,72
2017,139,1376,88,1181,81
2017,139,1417,79,1153,67
2017,143,1211,61,1452,58
2017,143,1242,98,1345,66
2017,143,1332,69,1276,68
2017,143,1462,73,1112,71
2017,144,1196,84,1458,83
2017,144,1246,86,1417,75
2017,144,1314,92,1139,80
2017,144,1376,70,1124,50
2017,145,1211,83,1462,59
2017,145,1332,74,1242,60
2017,146,1314,75,1246,73
2017,146,1376,77,1196,70
2017,152,1211,77,1376,73
2017,152,1314,77,1332,76
2017,154,1314,71,1211,65
